,정전피해_지역,피해_가구수,시작시간,종료시간
2568, ,5188,2014.07.09 11:27 , 2014.07.09 12:20
2569, ,5188,2014.07.09 11:27 , 2014.07.09 15:58
2570, ,5188,2014.07.09 11:27 , 2014.07.09 12:05
2571, ,1056,2014.07.09 09:23 , 2014.07.09 10:56
2572,제주특별자치도 서귀포시,2094,2014.07.09 05:49 , 2014.07.09 06:44
2573,제주특별자치도 서귀포시,2094,2014.07.09 05:49 , 2014.07.09 06:44
2574,제주특별자치도 서귀포시,1572,2014.07.09 05:49 , 2014.07.09 06:44
2575,강원도 강릉시,2396,2014.02.12 05:41 , 2014.02.12 06:39
2576,울산광역시 북구,1247,2014.02.10 08:13 , 2014.02.10 09:21
2577,경상북도 울진군,68,2014.02.08 09:20 , 2014.02.08 17:30
2578,경상북도 봉화군,5,2014.02.07 23:00 , 2014.02.08 03:30
2579,울산광역시 동구,3538,2013.10.08 22:45 , 2013.10.09 00:31
2580, ,1715,2013.10.08 22:45 , 2013.10.08 23:28
2581,경상남도 양산시,2735,2013.10.08 21:33 , 2013.10.08 22:38
2582,경상남도 거제시,1512,2013.10.08 21:20 , 2013.10.08 22:06
2583,경상남도 거제시,1106,2013.10.08 19:57 , 2013.10.08 20:53
2584,경상남도 창원시 마산합포구,2565,2013.10.08 19:40 , 2013.10.08 20:38
2585,전라남도 여수시,2172,2013.10.08 18:43 , 2013.10.09 03:41
2586,경상남도 통영시,3570,2013.10.08 18:21 , 2013.10.08 18:32
2587,경상남도 통영시,3570,2013.10.08 18:02 , 2013.10.08 22:40
2588,경상북도 문경시,169,2013.10.08 15:48 , 2013.10.08 17:07
2589,전라북도 완주군,1145,2013.10.08 14:58 , 2013.10.08 16:10
2590, ,72,2013.10.08 14:46 , 2013.10.08 16:42
2591,제주특별자치도 서귀포시,3197,2013.10.08 12:24 , 2013.10.08 14:30
2592,제주특별자치도 서귀포시,3197,2013.10.08 12:24 , 2013.10.08 14:30
2593,강원도 횡성군,100,2013.08.06 15:09 , 2013.08.06 15:39
2594,강원도 횡성군,100,2013.08.06 15:09 , 2013.08.06 15:35
2595,강원도 횡성군,50,2013.08.06 15:09 , 2013.08.06 15:17
2596,강원도 횡성군,100,2013.08.06 15:09 , 2013.08.06 15:19
2597,강원도 횡성군,100,2013.08.06 15:09 , 2013.08.06 14:59
2598,서울특별시 노원구,100,2013.08.06 15:09 , 2013.08.06 00:00
2599,서울특별시 도봉구,100,2013.08.06 15:09 , 2013.08.06 15:06
2600,인천광역시 서구,28,2013.08.06 14:10 , 2013.08.06 15:36
2601,인천광역시 강화군,4821,2013.08.06 14:10 , 2013.08.06 16:09
2602,경기도 부천시 원미구,1453,2013.08.06 12:55 , 2013.08.06 16:22
2603,경기도 김포시,979,2013.08.06 12:52 , 2013.08.06 13:35
2604,인천광역시 서구,36,2013.08.06 12:30 , 2013.08.06 15:36
2605,경기도 김포시,723,2013.08.06 12:26 , 2013.08.06 16:59
2606,서울특별시 종로구,50,2013.08.05 15:54 , 2013.08.05 15:58
2607,서울특별시 종로구,200,2013.08.05 15:51 , 2013.08.05 15:51
2608,전라남도 해남군,15410,2013.08.02 09:02 , 2013.08.02 09:05
2609,경기도 안성시,5791,2013.07.26 13:38 , 2013.07.26 13:41
2610,경기도 화성시,15,2013.07.22 16:30 , 2013.07.22 18:50
2611,경기도 포천시,1,2013.07.22 12:27 , 2013.07.22 15:52
2612,경기도 포천시,1,2013.07.22 12:27 , 2013.07.22 13:25
2613,경기도 포천시,1,2013.07.22 12:27 , 2013.07.22 16:01
2614,경기도 포천시,7,2013.07.22 11:48 , 2013.07.22 14:13
2615,경기도 남양주시,24,2013.07.22 11:30 , 2013.07.22 13:00
2616,경기도 화성시,5,2013.07.22 10:00 , 2013.07.23 07:55
2617,경기도 화성시,1,2013.07.22 10:00 , 2013.07.22 11:00
2618,경기도 화성시,18,2013.07.22 07:00 , 2013.07.22 08:00
2619,경기도 화성시,5,2013.07.22 05:21 , 2013.07.22 06:21
2620,경기도 화성시,10,2013.07.22 05:00 , 2013.07.22 06:30
2621,경기도 화성시,4,2013.07.22 04:00 , 2013.07.22 06:00
2622,경기도 화성시,4,2013.07.22 03:30 , 2013.07.22 04:40
2623,경기도 화성시,1,2013.07.22 02:48 , 2013.07.22 04:30
2624,강원도 춘천시,2006,2013.07.14 09:36 , 2013.07.14 09:55
2625,경기도 연천군,2603,2013.07.14 07:31 , 2013.07.14 10:07
2626,강원도 춘천시,101,2013.07.13 10:56 , 2013.07.13 12:18
2627,전라남도 담양군,4692,2013.06.26 06:10 , 2013.06.26 06:14
2628,울산광역시 울주군,13,2013.03.10 07:30 , 2013.03.10 14:04
2629,울산광역시 울주군,13,2013.03.10 07:30 , 2013.03.10 14:05
2630,울산광역시 울주군,25,2013.03.10 07:30 , 2013.03.10 15:37
2631,충청남도 예산군,3600,2012.12.05 15:10 , 2012.12.05 16:50
2632,충청남도 예산군,1400,2012.12.05 15:00 , 2012.12.05 16:05
2633,충청남도 예산군,3200,2012.12.05 14:57 , 2012.12.05 16:20
2634,충청남도 예산군,2600,2012.12.05 14:56 , 2012.12.05 16:03
2635,충청남도 예산군,4200,2012.12.05 14:56 , 2012.12.05 16:05
2636,경상남도 고성군,3889,2012.09.18 04:16 , 2012.09.18 07:58
2637,경상북도 경주시,2,2012.09.18 00:23 , 2012.09.18 00:23
2638,경상북도 경주시,2,2012.09.18 00:21 , 2012.09.18 00:24
2639,울산광역시 울주군,5506,2012.09.17 21:46 , 2012.09.17 21:52
2640,경상북도 의성군,1864,2012.09.17 20:59 , 2012.09.17 22:50
2641,경상북도 김천시,875,2012.09.17 18:10 , 2012.09.17 23:00
2642,전라남도 신안군,38,2012.09.17 18:04 , 2012.09.17 18:04
2643,전라남도 신안군,25,2012.09.17 18:03 , 2012.09.17 18:06
2644,전라남도 신안군,56,2012.09.17 17:59 , 2012.09.17 17:59
2645,강원도 강릉시,1182,2012.09.17 17:55 , 2012.09.17 18:43
2646,강원도 양구군,1,2012.09.17 17:30 , 2012.09.17 19:20
2647,경상남도 진주시,3096,2012.09.17 17:07 , 2012.09.17 18:58
2648,강원도 삼척시,3161,2012.09.17 16:55 , 2012.09.17 18:30
2649,경상남도 창원시 의창구,2191,2012.09.17 16:51 , 2012.09.17 17:10
2650,전라남도 곡성군,554,2012.09.17 16:48 , 2012.09.17 17:17
2651,대구광역시 달성군,1,2012.09.17 16:46 , 2012.09.17 17:16
2652,경상북도 상주시,3381,2012.09.17 16:03 , 2012.09.17 16:55
2653,경상북도 상주시,3381,2012.09.17 16:03 , 2012.09.17 16:55
2654,충청남도 부여군,2450,2012.09.17 15:47 , 2012.09.17 17:40
2655,강원도 삼척시,555,2012.09.17 15:36 , 2012.09.17 17:48
2656,강원도 삼척시,555,2012.09.17 15:34 , 2012.09.17 18:17
2657,강원도 삼척시,555,2012.09.17 15:34 , 2012.09.17 18:02
2658,강원도 삼척시,979,2012.09.17 15:34 , 2012.09.17 16:55
2659,경상북도 구미시,4,2012.09.17 15:31 , 2012.09.17 20:00
2660,강원도 양구군,1,2012.09.17 15:30 , 2012.09.17 17:20
2661,강원도 강릉시,283,2012.09.17 15:25 , 2012.09.17 16:27
2662,대구광역시 달서구,1,2012.09.17 15:21 , 2012.09.17 16:27
2663,강원도 양구군,2,2012.09.17 15:20 , 2012.09.17 17:10
2664,충청남도 부여군,4879,2012.09.17 15:19 , 2012.09.17 16:00
2665,경상북도 경산시,2029,2012.09.17 15:19 , 2012.09.17 16:00
2666,부산광역시 사하구,843,2012.09.17 15:17 , 2012.09.17 16:07
2667,부산광역시 서구,1340,2012.09.17 15:08 , 2012.09.17 16:07
2668,경상남도 함양군,401,2012.09.17 15:03 , 2012.09.17 18:16
2669,경상북도 구미시,7,2012.09.17 15:00 , 2012.09.17 15:45
2670,대구광역시 달성군,1,2012.09.17 15:00 , 2012.09.17 16:18
2671,대구광역시 달성군,5,2012.09.17 14:59 , 2012.09.17 17:16
2672,대구광역시 달성군,1,2012.09.17 14:57 , 2012.09.17 17:57
2673,대구광역시 달성군,25,2012.09.17 14:56 , 2012.09.17 15:10
2674,경상북도 성주군,588,2012.09.17 14:56 , 2012.09.17 23:02
2675,경상북도 성주군,588,2012.09.17 14:56 , 2012.09.17 18:11
2676,경상남도 밀양시,3550,2012.09.17 14:56 , 2012.09.17 15:40
2677,경상남도 밀양시,3550,2012.09.17 14:56 , 2012.09.17 15:40
2678,대구광역시 달성군,3,2012.09.17 14:50 , 2012.09.17 16:06
2679,전라남도 담양군,168,2012.09.17 14:50 , 2012.09.17 15:29
2680,대구광역시 달서구,1,2012.09.17 14:46 , 2012.09.17 16:24
2681,강원도 평창군,420,2012.09.17 14:40 , 2012.09.17 15:33
2682,경상북도 김천시,5269,2012.09.17 14:37 , 2012.09.17 17:51
2683,대구광역시 달성군,1,2012.09.17 14:26 , 2012.09.17 16:03
2684,강원도 평창군,219,2012.09.17 14:20 , 2012.09.17 17:02
2685,강원도 평창군,219,2012.09.17 14:20 , 2012.09.17 15:12
2686,경상북도 성주군,6393,2012.09.17 14:19 , 2012.09.17 15:57
2687,경상북도 성주군,6981,2012.09.17 14:19 , 2012.09.17 14:23
2688,대구광역시 달성군,10,2012.09.17 14:15 , 2012.09.17 15:15
2689,경상남도 거창군,3202,2012.09.17 14:11 , 2012.09.17 23:55
2690,경상남도 거창군,3229,2012.09.17 14:11 , 2012.09.17 14:27
2691,강원도 강릉시,2333,2012.09.17 14:10 , 2012.09.17 14:39
2692,전라남도 곡성군,525,2012.09.17 14:09 , 2012.09.17 14:33
2693,충청북도 보은군,5597,2012.09.17 14:03 , 2012.09.17 14:35
2694,전라남도 신안군,56,2012.09.17 14:03 , 2012.09.17 18:03
2695,충청북도 충주시,6,2012.09.17 14:00 , 2012.09.17 15:00
2696,경상북도 청도군,9,2012.09.17 13:54 , 2012.09.17 15:56
2697,대구광역시 달성군,1,2012.09.17 13:41 , 2012.09.17 14:50
2698,경상북도 청송군,879,2012.09.17 13:40 , 2012.09.17 14:37
2699,경상남도 김해시,2525,2012.09.17 13:33 , 2012.09.17 16:24
2700,전라북도 익산시,3079,2012.09.17 13:33 , 2012.09.17 15:44
2701,전라북도 익산시,3079,2012.09.17 13:30 , 2012.09.17 13:43
2702,전라남도 장성군,1943,2012.09.17 13:30 , 2012.09.17 13:53
2703,경상남도 함안군,1807,2012.09.17 13:25 , 2012.09.17 14:43
2704,경상북도 구미시,535,2012.09.17 13:24 , 2012.09.17 14:43
2705,부산광역시 사하구,535,2012.09.17 13:23 , 2012.09.17 14:43
2706,경상남도 창녕군,2468,2012.09.17 13:17 , 2012.09.17 15:07
2707,경상남도 밀양시,5290,2012.09.17 13:15 , 2012.09.17 13:25
2708,경상남도 창녕군,4209,2012.09.17 13:08 , 2012.09.17 14:43
2709,경상남도 창원시 의창구,8,2012.09.17 13:08 , 2012.09.17 15:30
2710,경상남도 창원시 성,13,2012.09.17 13:06 , 2012.09.17 17:16
2711,전라남도 보성군,987,2012.09.17 13:04 , 2012.09.17 14:29
2712,대구광역시 달성군,1,2012.09.17 13:04 , 2012.09.17 14:59
2713,부산광역시 사하구,747,2012.09.17 13:03 , 2012.09.17 13:40
2714,경상남도 창녕군,1289,2012.09.17 13:00 , 2012.09.17 14:35
2715,경상남도 산청군,1240,2012.09.17 12:59 , 2012.09.17 16:44
2716,울산광역시 북구,1350,2012.09.17 12:58 , 2012.09.17 13:18
2717,경상남도 의령군,5934,2012.09.17 12:57 , 2012.09.17 13:32
2718,부산광역시 강서구,47,2012.09.17 12:56 , 2012.09.17 14:34
2719,부산광역시 강서구,1,2012.09.17 12:56 , 2012.09.17 16:49
2720,부산광역시 영도구,3888,2012.09.17 12:54 , 2012.09.17 13:10
2721,경상남도 진주시,4001,2012.09.17 12:52 , 2012.09.17 14:53
2722,광주광역시 광산구,24,2012.09.17 12:50 , 2012.09.17 17:55
2723,대구광역시 달서구,2,2012.09.17 12:50 , 2012.09.17 14:35
2724,경상남도 의령군,5156,2012.09.17 12:49 , 2012.09.17 13:22
2725,경상남도 창원시 성,20,2012.09.17 12:49 , 2012.09.17 12:50
2726,경상남도 창원시 의창구,5034,2012.09.17 12:45 , 2012.09.17 15:20
2727,경상남도 진주시,2853,2012.09.17 12:40 , 2012.09.17 13:05
2728,경상남도 진주시,1623,2012.09.17 12:40 , 2012.09.17 13:05
2729,부산광역시 사하구,1978,2012.09.17 12:40 , 2012.09.17 17:44
2730,경상남도 창원시 마산합포구,3353,2012.09.17 12:39 , 2012.09.17 14:54
2731,부산광역시 사하구,102,2012.09.17 12:38 , 2012.09.17 17:56
2732,경상남도 산청군,1698,2012.09.17 12:37 , 2012.09.17 14:58
2733,경상남도 하동군,4350,2012.09.17 12:36 , 2012.09.17 14:57
2734,부산광역시 사하구,1599,2012.09.17 12:36 , 2012.09.17 16:39
2735,울산광역시 북구,5,2012.09.17 12:35 , 2012.09.17 13:12
2736,경상남도 창녕군,1882,2012.09.17 12:35 , 2012.09.17 13:19
2737,경상남도 창원시 마산합포구,4991,2012.09.17 12:35 , 2012.09.17 14:05
2738,경상남도 고성군,1679,2012.09.17 12:34 , 2012.09.17 14:04
2739,경상북도 경주시,726,2012.09.17 12:30 , 2012.09.18 20:00
2740,경상남도 김해시,365,2012.09.17 12:29 , 2012.09.17 15:00
2741,부산광역시 북구,110,2012.09.17 12:28 , 2012.09.17 17:39
2742,부산광역시 북구,115,2012.09.17 12:28 , 2012.09.17 16:39
2743,부산광역시 영도구,7117,2012.09.17 12:26 , 2012.09.17 12:35
2744,부산광역시 사하구,137,2012.09.17 12:25 , 2012.09.17 17:41
2745,울산광역시 중구,1191,2012.09.17 12:25 , 2012.09.17 12:28
2746,경상남도 창원시 의창구,46,2012.09.17 12:25 , 2012.09.17 14:19
2747,대전광역시 서구,5745,2012.09.17 12:23 , 2012.09.17 14:48
2748,경상북도 영천시,4870,2012.09.17 12:21 , 2012.09.18 00:08
2749,경상남도 창원시 의창구,79,2012.09.17 12:18 , 2012.09.17 15:25
2750,부산광역시 수영구,4254,2012.09.17 12:17 , 2012.09.17 12:20
2751,경상남도 창원시 진해구,1610,2012.09.17 12:12 , 2012.09.17 15:07
2752,경상남도 창원시 의창구,1134,2012.09.17 12:11 , 2012.09.17 15:36
2753,경상남도 창원시 성,12,2012.09.17 12:11 , 2012.09.17 13:44
2754,충청남도 아산시,2260,2012.09.17 12:11 , 2012.09.17 14:08
2755,울산광역시 남구,1395,2012.09.17 12:10 , 2012.09.17 13:40
2756,울산광역시 남구,1116,2012.09.17 12:10 , 2012.09.17 12:13
2757,부산광역시 강서구,348,2012.09.17 12:10 , 2012.09.17 16:44
2758,경상남도 고성군,1799,2012.09.17 12:10 , 2012.09.17 16:20
2759,경상남도 창녕군,2130,2012.09.17 12:08 , 2012.09.17 18:15
2760,경상남도 창원시 성,20,2012.09.17 12:05 , 2012.09.17 12:48
2761,경상남도 창원시 성,20,2012.09.17 12:05 , 2012.09.17 17:32
2762,부산광역시 금정구,1233,2012.09.17 12:04 , 2012.09.17 12:31
2763,경상남도 창원시 마산합포구,1531,2012.09.17 12:03 , 2012.09.17 18:37
2764,경상남도 김해시,1743,2012.09.17 12:02 , 2012.09.17 13:14
2765,부산광역시 동구,513,2012.09.17 12:01 , 2012.09.17 15:34
2766,전라남도 해남군,1495,2012.09.17 12:00 , 2012.09.17 13:10
2767,경상남도 고성군,3965,2012.09.17 11:58 , 2012.09.17 16:06
2768,경상남도 거제시,4326,2012.09.17 11:58 , 2012.09.17 18:30
2769,경상남도 창원시 성,116,2012.09.17 11:58 , 2012.09.17 15:38
2770,경상남도 진주시,1475,2012.09.17 11:57 , 2012.09.17 15:31
2771,경상남도 고성군,1124,2012.09.17 11:56 , 2012.09.17 13:13
2772,경상남도 김해시,1180,2012.09.17 11:56 , 2012.09.17 14:53
2773,경상남도 함안군,26,2012.09.17 11:56 , 2012.09.17 13:52
2774,부산광역시 부산진구,5546,2012.09.17 11:53 , 2012.09.17 15:33
2775, ,340,2012.09.17 11:53 , 2012.09.17 12:26
2776,경상남도 고성군,65,2012.09.17 11:51 , 2012.09.17 12:35
2777,경상북도 경주시,2934,2012.09.17 11:51 , 2012.09.17 15:00
2778,경상남도 김해시,3211,2012.09.17 11:50 , 2012.09.17 12:30
2779,경상남도 통영시,613,2012.09.17 11:50 , 2012.09.17 11:56
2780,경상남도 김해시,3116,2012.09.17 11:49 , 2012.09.17 13:12
2781,경상남도 사천시,2095,2012.09.17 11:47 , 2012.09.17 14:29
2782,경상남도 사천시,6174,2012.09.17 11:47 , 2012.09.17 16:40
2783,경상남도 거제시,1759,2012.09.17 11:46 , 2012.09.17 21:51
2784,경상남도 창원시 마산회원구,216,2012.09.17 11:45 , 2012.09.17 14:19
2785, ,1153,2012.09.17 11:44 , 2012.09.17 13:10
2786,경상남도 창원시 의창구,22,2012.09.17 11:41 , 2012.09.17 15:43
2787,경상남도 함안군,1163,2012.09.17 11:41 , 2012.09.17 13:23
2788,전라남도 여수시,1278,2012.09.17 11:39 , 2012.09.17 15:41
2789,경상남도 창원시 의창구,4975,2012.09.17 11:38 , 2012.09.17 19:59
2790,경상남도 함안군,440,2012.09.17 11:36 , 2012.09.17 12:04
2791, ,1583,2012.09.17 11:35 , 2012.09.17 20:20
2792, ,1569,2012.09.17 11:35 , 2012.09.17 13:10
2793,경상남도 김해시,3680,2012.09.17 11:34 , 2012.09.17 12:41
2794,경상남도 창원시 성,563,2012.09.17 11:33 , 2012.09.17 14:04
2795,전라북도 부안군,5992,2012.09.17 11:32 , 2012.09.17 13:13
2796,전라남도 여수시,1099,2012.09.17 11:32 , 2012.09.17 11:53
2797,전라남도 순천시,34,2012.09.17 11:30 , 2012.09.17 15:17
2798,경상남도 김해시,850,2012.09.17 11:30 , 2012.09.17 12:54
2799,울산광역시 울주군,1926,2012.09.17 11:30 , 2012.09.17 13:16
2800,강원도 정선군,749,2012.09.17 11:29 , 2012.09.17 12:59
2801,강원도 정선군,738,2012.09.17 11:29 , 2012.09.17 15:18
2802,경상남도 창원시 마산회원구,1680,2012.09.17 11:25 , 2012.09.17 12:12
2803,부산광역시 남구,1952,2012.09.17 11:24 , 2012.09.17 12:11
2804,부산광역시 사하구,1619,2012.09.17 11:23 , 2012.09.17 12:31
2805,경상남도 거제시,2020,2012.09.17 11:20 , 2012.09.17 18:00
2806,경상남도 고성군,3682,2012.09.17 11:19 , 2012.09.18 06:45
2807,대구광역시 달서구,1,2012.09.17 11:18 , 2012.09.17 12:27
2808,경상남도 고성군,3889,2012.09.17 11:17 , 2012.09.18 10:59
2809,경상남도 고성군,1345,2012.09.17 11:16 , 2012.09.17 12:15
2810,대구광역시 달성군,2,2012.09.17 11:14 , 2012.09.17 13:30
2811,부산광역시 부산진구,4667,2012.09.17 11:11 , 2012.09.17 15:35
2812,경상남도 창원시 마산합포구,8831,2012.09.17 11:11 , 2012.09.17 12:19
2813,경상남도 창원시 마산회원구,4017,2012.09.17 11:10 , 2012.09.17 12:50
2814,경상남도 고성군,395,2012.09.17 11:05 , 2012.09.17 11:10
2815,전라남도 신안군,5622,2012.09.17 11:03 , 2012.09.17 11:06
2816,경상남도 사천시,4590,2012.09.17 11:02 , 2012.09.17 12:18
2817,부산광역시 부산진구,4690,2012.09.17 11:02 , 2012.09.17 15:36
2818,경상남도 사천시,7403,2012.09.17 11:01 , 2012.09.17 16:30
2819,전라북도 부안군,1098,2012.09.17 11:00 , 2012.09.17 11:35
2820, ,1117,2012.09.17 10:59 , 2012.09.17 14:15
2821, ,1111,2012.09.17 10:59 , 2012.09.17 14:33
2822,경상남도 창원시 의창구,2391,2012.09.17 10:57 , 2012.09.17 19:03
2823,부산광역시 서구,6564,2012.09.17 10:57 , 2012.09.17 11:30
2824,경상남도 통영시,446,2012.09.17 10:56 , 2012.09.17 11:54
2825,경상남도 양산시,268,2012.09.17 10:55 , 2012.09.17 13:51
2826,경상남도 양산시,4154,2012.09.17 10:53 , 2012.09.17 12:34
2827,경상남도 창원시 마산합포구,23,2012.09.17 10:53 , 2012.09.17 12:00
2828,부산광역시 동구,4448,2012.09.17 10:52 , 2012.09.17 15:34
2829,울산광역시 남구,1595,2012.09.17 10:50 , 2012.09.17 12:57
2830,부산광역시 북구,330,2012.09.17 10:50 , 2012.09.17 13:03
2831,부산광역시 북구,324,2012.09.17 10:50 , 2012.09.17 13:03
2832,경상남도 통영시,1288,2012.09.17 10:50 , 2012.09.17 15:40
2833,전라남도 광양시,506,2012.09.17 10:48 , 2012.09.17 11:10
2834,전라남도 광양시,506,2012.09.17 10:48 , 2012.09.17 10:15
2835,경상남도 남해군,9306,2012.09.17 10:47 , 2012.09.17 12:15
2836,경상북도 봉화군,150,2012.09.17 10:45 , 2012.09.17 12:00
2837,경상남도 통영시,810,2012.09.17 10:45 , 2012.09.17 15:39
2838,경상남도 통영시,5676,2012.09.17 10:44 , 2012.09.17 21:17
2839,경상남도 거제시,315,2012.09.17 10:44 , 2012.09.17 16:00
2840,경상남도 통영시,3388,2012.09.17 10:43 , 2012.09.17 14:17
2841,경상남도 통영시,3388,2012.09.17 10:43 , 2012.09.17 19:08
2842, ,3128,2012.09.17 10:43 , 2012.09.17 10:43
2843,강원도 홍천군,110,2012.09.17 10:37 , 2012.09.17 11:32
2844,경상남도 고성군,1269,2012.09.17 10:37 , 2012.09.17 11:33
2845,부산광역시 북구,1093,2012.09.17 10:37 , 2012.09.17 17:36
2846,부산광역시 북구,1120,2012.09.17 10:37 , 2012.09.17 15:52
2847,경상남도 거제시,2345,2012.09.17 10:36 , 2012.09.17 16:00
2848, ,12,2012.09.17 10:36 , 2012.09.17 17:51
2849,전라남도 담양군,38,2012.09.17 10:35 , 2012.09.17 11:00
2850,경상남도 사천시,5877,2012.09.17 10:33 , 2012.09.17 17:00
2851,경상남도 남해군,5571,2012.09.17 10:30 , 2012.09.17 18:11
2852,경상남도 통영시,6414,2012.09.17 10:30 , 2012.09.17 21:05
2853,울산광역시 울주군,8145,2012.09.17 10:30 , 2012.09.17 13:30
2854,전라남도 순천시,116,2012.09.17 10:30 , 2012.09.17 14:00
2855,경상남도 사천시,2953,2012.09.17 10:29 , 2012.09.18 16:57
2856,경상남도 통영시,4469,2012.09.17 10:27 , 2012.09.18 17:17
2857,경상남도 거제시,906,2012.09.17 10:27 , 2012.09.17 18:55
2858,경상북도 구미시,2,2012.09.17 10:26 , 2012.09.17 15:34
2859,경상남도 김해시,4466,2012.09.17 10:24 , 2012.09.17 12:20
2860,부산광역시 강서구,392,2012.09.17 10:24 , 2012.09.17 15:00
2861,부산광역시 강서구,390,2012.09.17 10:24 , 2012.09.17 17:38
2862,경상남도 거제시,2960,2012.09.17 10:23 , 2012.09.17 22:47
2863,부산광역시 동래구,4120,2012.09.17 10:21 , 2012.09.17 19:02
2864,강원도 강릉시,607,2012.09.17 10:20 , 2012.09.17 10:20
2865,경상남도 거제시,1845,2012.09.17 10:18 , 2012.09.17 17:32
2866,경상남도 양산시,6440,2012.09.17 10:17 , 2012.09.17 11:23
2867,부산광역시 서구,3646,2012.09.17 10:17 , 2012.09.17 10:41
2868,경상남도 남해군,4182,2012.09.17 10:15 , 2012.09.17 11:07
2869,부산광역시 중구,6,2012.09.17 10:12 , 2012.09.17 10:44
2870,부산광역시 사하구,3646,2012.09.17 10:10 , 2012.09.17 11:52
2871,전라남도 담양군,38,2012.09.17 10:10 , 2012.09.17 10:25
2872,경상남도 고성군,1804,2012.09.17 10:02 , 2012.09.17 13:36
2873,경상북도 구미시,1,2012.09.17 10:00 , 2012.09.17 10:30
2874,충청북도 충주시,3,2012.09.17 10:00 , 2012.09.17 11:15
2875,경상남도 거제시,1399,2012.09.17 09:58 , 2012.09.17 18:49
2876,울산광역시 울주군,15,2012.09.17 09:54 , 2012.09.17 11:34
2877,경상남도 통영시,2972,2012.09.17 09:53 , 2012.09.17 15:40
2878,경상북도 포항시 남구,2341,2012.09.17 09:53 , 2012.09.17 23:02
2879,경상북도 포항시 남구,2341,2012.09.17 09:53 , 2012.09.17 09:53
2880,경상북도 포항시 남구,6981,2012.09.17 09:51 , 2012.09.18 00:14
2881,경상남도 통영시,3509,2012.09.17 09:49 , 2012.09.17 15:30
