,공급능력(MW),현재수요(MW),공급예비력(MW),공급예비율(퍼센트),일시,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%)
86380,87623.65,48833.04167,38778.70833,79.41545,2020-11-08 10:00:00,서울,9.4,0,3.7,38.0
86381,87521.95833,48038.55,39489.20833,82.21051667,2020-11-08 11:00:00,서울,9.8,0,5.1,29.0
86382,87492.2,47206.18333,40271.075,85.30993333,2020-11-08 12:00:00,서울,11.0,0,3.9,25.0
86383,87482.85,47546.225,39928.71667,83.98188333,2020-11-08 13:00:00,서울,11.6,0,3.8,22.0
86384,87669.93333,48250.91667,39420.2,81.70975,2020-11-08 14:00:00,서울,11.8,0,3.8,21.0
86385,87544.35833,49818.38333,37742.53333,75.77643333,2020-11-08 15:00:00,서울,11.4,0,5.1,19.0
86386,86931.75,52532.08333,34451.06667,65.64645,2020-11-08 16:00:00,서울,11.2,0,4.7,20.0
86387,86705.08333,55581.79167,31145.58333,56.07989167,2020-11-08 17:00:00,서울,9.5,0,4.0,25.0
86388,87593.08333,57583.575,30047.74167,52.181325,2020-11-08 18:00:00,서울,8.1,0,4.7,24.0
86389,88307.85833,57525.23333,30774.93333,53.49865833,2020-11-08 19:00:00,서울,7.1,0,3.6,33.0
86390,88705.1,57085.61667,31620.64167,55.394775,2020-11-08 20:00:00,서울,5.9,0,4.3,41.0
86391,89130.55833,56681.34167,32489.04167,57.32058333,2020-11-08 21:00:00,서울,5.1,0,3.4,42.0
86392,89067.525,56295.65,32785.75833,58.24298333,2020-11-08 22:00:00,서울,4.4,0,1.9,42.0
86393,88678.70833,55641.75833,33040.125,59.40816667,2020-11-08 23:00:00,서울,3.9,0,1.7,44.0
86394,88281.5,52477.91667,35802.04167,68.25420833,2020-11-09 00:00:00,서울,3.1,0,1.0,46.0
86395,88241.425,50830.2,37408.43333,73.596425,2020-11-09 01:00:00,서울,2.4,0,0.5,48.0
86396,88676.36667,50692.3,37987.28333,74.93793333,2020-11-09 02:00:00,서울,2.3,0,0.6,48.0
86397,88664.35833,50624.30833,38035.89167,75.13465833,2020-11-09 03:00:00,서울,1.8,0,1.0,50.0
86398,88597.15,51507.09167,37083.35,72.0087,2020-11-09 04:00:00,서울,1.2,0,0.9,51.0
86399,88696.26667,53445.78333,35252.15,65.98015833,2020-11-09 05:00:00,서울,1.7,0,2.3,45.0
86400,88790.25833,56992.58333,31820.39167,55.89541667,2020-11-09 06:00:00,서울,1.3,0,1.4,47.0
86401,88872.79167,61916.9,26994.45,43.65186667,2020-11-09 07:00:00,서울,0.8,0,1.4,48.0
86402,88338.05833,65942.35,22388.225,33.974625,2020-11-09 08:00:00,서울,1.3,0,1.4,45.0
86403,88534.725,66205.95833,22340.44167,33.74704167,2020-11-09 09:00:00,서울,3.1,0,2.7,35.0
86404,89000.65,64882.00833,24117.925,37.17619167,2020-11-09 10:00:00,서울,4.8,0,2.8,31.0
86405,88648.20833,62925.5,25716.925,40.89275833,2020-11-09 11:00:00,서울,6.3,0,3.6,28.0
86406,88468.64167,60851.09167,27644.60833,45.43116667,2020-11-09 12:00:00,서울,7.6,0,2.8,24.0
86407,88200.09167,62889.81667,25301.73333,40.25730833,2020-11-09 13:00:00,서울,8.9,0,3.0,27.0
86408,88308.76667,65027.19167,23282.48333,35.81168333,2020-11-09 14:00:00,서울,8.2,0,2.9,28.0
86409,87985.71667,66986.85833,21023.95,31.410125,2020-11-09 15:00:00,서울,8.3,0,2.8,29.0
86410,87257.89167,69956.60833,17334.55,24.793675,2020-11-09 16:00:00,서울,8.5,0,2.6,36.0
86411,86890.03333,70008.7,16905.66667,24.15136667,2020-11-09 17:00:00,서울,8.2,0,2.6,40.0
86412,87243.03333,69247.69167,17997.23333,25.99760833,2020-11-09 18:00:00,서울,8.1,0,2.1,41.0
86413,87547.00833,67618.58333,19928.71667,29.477725,2020-11-09 19:00:00,서울,8.1,0,1.5,44.0
86414,87457.75833,65839.51667,21614.45833,32.83473333,2020-11-09 20:00:00,서울,7.9,0,1.8,49.0
86415,87258.85833,64090.25833,23213.85,36.22461667,2020-11-09 21:00:00,서울,7.5,0,0.8,45.0
86416,87060.34167,62250.75833,24810.5,39.86268333,2020-11-09 22:00:00,서울,7.5,0,1.4,49.0
86417,86950.6,62492.71667,24486.4,39.20523333,2020-11-09 23:00:00,서울,7.0,0,0.9,50.0
86418,86770.9,58658.58333,28099.325,47.94729167,2020-11-10 00:00:00,서울,6.0,0,0.8,56.0
86419,86741.13333,56607.44167,30148.85833,53.26390833,2020-11-10 01:00:00,서울,5.4,0,1.0,63.0
86420,86731.40833,56493.00833,30235.075,53.52150833,2020-11-10 02:00:00,서울,5.0,0,0.9,66.0
86421,86800.3,56962.08333,29829.90833,52.37130833,2020-11-10 03:00:00,서울,5.0,0,2.1,66.0
86422,86837.46667,57630.925,29219.20833,50.70339167,2020-11-10 04:00:00,서울,4.3,0,1.4,70.0
86423,86870.775,59077.78333,27808.35,47.082525,2020-11-10 05:00:00,서울,3.9,0,0.6,68.0
86424,87017.275,61268.34167,25759.01667,42.061375,2020-11-10 06:00:00,서울,3.9,0,1.6,70.0
86425,86813.18333,64361.74167,22447.91667,34.92104167,2020-11-10 07:00:00,서울,3.6,0,2.1,72.0
86426,86947.05,67762.45833,19212.325,28.36891667,2020-11-10 08:00:00,서울,4.0,0,1.7,69.0
86427,87482.84167,67062.01667,20414.48333,30.45014167,2020-11-10 09:00:00,서울,5.6,0,1.9,59.0
86428,87894.39167,65352.23333,22560.28333,34.52665,2020-11-10 10:00:00,서울,7.6,0,3.0,46.0
86429,87601.48333,62983.36667,24615.31667,39.11666667,2020-11-10 11:00:00,서울,9.0,0,3.5,38.0
86430,87494.36667,60816.5,26678.775,43.86971667,2020-11-10 12:00:00,서울,10.4,0,3.3,36.0
86431,87200.96667,62073.71667,25140.11667,40.51426667,2020-11-10 13:00:00,서울,11.0,0,4.4,36.0
86432,87494.98333,63206.95,24299.0,38.450625,2020-11-10 14:00:00,서울,12.0,0,3.2,35.0
86433,87386.78333,65092.75833,22302.64167,34.29525833,2020-11-10 15:00:00,서울,12.7,0,3.9,36.0
86434,86818.28333,68031.59167,18787.43333,27.63409167,2020-11-10 16:00:00,서울,12.5,0,3.8,36.0
86435,86366.94167,68330.60833,18048.825,26.41924167,2020-11-10 17:00:00,서울,11.2,0,4.1,45.0
86436,86749.675,68928.85,17837.45,25.87915833,2020-11-10 18:00:00,서울,10.0,0,2.7,52.0
86437,87097.61667,67963.725,19139.10833,28.16713333,2020-11-10 19:00:00,서울,9.2,0,2.6,60.0
86438,87240.7,66531.09167,20733.00833,31.172025,2020-11-10 20:00:00,서울,8.5,0,1.4,64.0
86439,86876.06667,64709.56667,22238.625,34.37094167,2020-11-10 21:00:00,서울,7.7,0,1.4,66.0
86440,86667.625,62919.61667,23764.75833,37.77711667,2020-11-10 22:00:00,서울,7.6,0,1.1,66.0
86441,86288.10833,62917.875,23390.525,37.19298333,2020-11-10 23:00:00,서울,6.9,0,1.0,69.0
86442,86050.85833,59068.25,26985.675,45.71814167,2020-11-11 00:00:00,서울,6.6,0,1.4,64.0
86443,85829.475,57715.85,28128.18333,48.7375,2020-11-11 01:00:00,서울,6.5,0,1.4,66.0
86444,85778.675,57242.7,28546.94167,49.87273333,2020-11-11 02:00:00,서울,5.8,0,1.5,62.0
86445,86538.575,56929.9,29643.625,52.070425,2020-11-11 03:00:00,서울,5.4,0,1.0,62.0
86446,86883.96667,57672.725,29227.275,50.68118333,2020-11-11 04:00:00,서울,5.0,0,2.0,64.0
86447,86951.45833,59136.63333,27834.66667,47.08378333,2020-11-11 05:00:00,서울,4.6,0,1.7,65.0
86448,87005.59167,61987.675,25052.81667,40.43953333,2020-11-11 06:00:00,서울,4.0,0,2.4,70.0
86449,86859.325,65354.51667,21522.5,32.95121667,2020-11-11 07:00:00,서울,3.6,0,2.2,70.0
86450,87036.425,67940.68333,19097.15,28.11680833,2020-11-11 08:00:00,서울,3.8,0,1.5,69.0
86451,87687.925,67332.05833,20350.225,30.23518333,2020-11-11 09:00:00,서울,5.6,0,1.9,65.0
86452,87965.83333,65696.0,22298.66667,33.948675,2020-11-11 10:00:00,서울,8.6,0,2.4,49.0
86453,87569.3,63214.325,24355.75833,38.57515,2020-11-11 11:00:00,서울,10.8,0,1.7,41.0
86454,87372.75833,60355.125,27027.5,44.78234167,2020-11-11 12:00:00,서울,12.8,0,1.4,37.0
86455,87005.48333,61819.23333,25219.95,40.81650833,2020-11-11 13:00:00,서울,14.3,0,1.1,35.0
86456,86406.225,62777.84167,23637.875,37.6574,2020-11-11 14:00:00,서울,15.9,0,1.3,33.0
86457,86152.75833,64497.24167,21676.16667,33.63344167,2020-11-11 15:00:00,서울,16.3,0,2.6,33.0
86458,85631.775,67295.58333,18368.33333,27.30489167,2020-11-11 16:00:00,서울,16.1,0,1.7,33.0
86459,85304.4,67307.28333,18018.49167,26.77576667,2020-11-11 17:00:00,서울,14.4,0,1.8,36.0
86460,85727.01667,67718.3,18011.60833,26.59961667,2020-11-11 18:00:00,서울,12.6,0,1.4,42.0
86461,85591.35833,67068.9,18549.825,27.6673,2020-11-11 19:00:00,서울,11.4,0,2.0,51.0
86462,86071.79167,66211.33333,19878.75833,30.028125,2020-11-11 20:00:00,서울,10.7,0,2.1,54.0
86463,85986.90833,64456.06667,21579.825,33.490275,2020-11-11 21:00:00,서울,9.9,0,0.6,58.0
86464,85839.34167,62608.49167,23250.9,37.14036667,2020-11-11 22:00:00,서울,8.8,0,1.2,59.0
86465,85884.19167,62732.1,23140.76667,36.908725,2020-11-11 23:00:00,서울,8.1,0,0.2,62.0
86466,85870.28333,59262.18333,26648.41667,45.010425,2020-11-12 00:00:00,서울,7.8,0,1.4,61.0
86467,86672.425,57447.1,29237.59167,50.898625,2020-11-12 01:00:00,서울,7.6,0,1.5,62.0
86468,87453.96667,57017.56667,30428.45833,53.37361667,2020-11-12 02:00:00,서울,6.9,0,1.4,65.0
86469,88158.11667,56789.01667,31384.56667,55.26586667,2020-11-12 03:00:00,서울,6.5,0,0.9,66.0
86470,88132.74167,57424.99167,30738.73333,53.53256667,2020-11-12 04:00:00,서울,5.8,0,2.1,67.0
86471,88179.275,58997.05833,29193.0,49.492625,2020-11-12 05:00:00,서울,5.2,0,1.9,72.0
86472,87283.125,61963.94167,25333.24167,40.91445833,2020-11-12 06:00:00,서울,5.0,0,1.6,72.0
86473,86885.75833,65383.2,21511.43333,32.923825,2020-11-12 07:00:00,서울,4.7,0,2.4,74.0
86474,87013.25,68027.83333,19007.25,27.94674167,2020-11-12 08:00:00,서울,4.7,0,2.0,75.0
86475,87379.34167,66957.34167,20427.33333,30.5153,2020-11-12 09:00:00,서울,6.6,0,1.2,70.0
86476,87551.325,65025.78333,22536.85,34.66466667,2020-11-12 10:00:00,서울,9.7,0,1.4,56.0
86477,87106.81667,62652.625,24464.4,39.07978333,2020-11-12 11:00:00,서울,12.4,0,1.1,48.0
86478,86983.03333,59896.525,27090.74167,45.23129167,2020-11-12 12:00:00,서울,14.5,0,1.0,42.0
86479,86936.975,61577.58333,25362.575,41.20466667,2020-11-12 13:00:00,서울,16.8,0,2.3,37.0
86480,87025.26667,62494.525,24533.4,39.26596667,2020-11-12 14:00:00,서울,17.1,0,2.6,32.0
86481,86895.31667,64264.93333,22638.225,35.26071667,2020-11-12 15:00:00,서울,17.4,0,1.7,33.0
86482,86048.35833,66896.04167,19190.95833,28.70024167,2020-11-12 16:00:00,서울,17.3,0,1.4,34.0
86483,85658.93333,67216.94167,18455.225,27.4621,2020-11-12 17:00:00,서울,15.4,0,2.8,36.0
86484,86374.80833,68025.55833,18358.61667,26.988475,2020-11-12 18:00:00,서울,13.4,0,2.3,45.0
86485,87060.30833,67169.85833,19914.26667,29.654125,2020-11-12 19:00:00,서울,12.3,0,1.7,52.0
86486,87253.1,65874.6,21389.575,32.47729167,2020-11-12 20:00:00,서울,11.3,0,1.7,54.0
86487,87170.2,64148.61667,23078.73333,35.982,2020-11-12 21:00:00,서울,10.7,0,1.3,58.0
86488,87080.11667,62451.3,24658.325,39.48901667,2020-11-12 22:00:00,서울,10.1,0,1.2,64.0
86489,87018.9,62270.15,24753.65833,39.773825,2020-11-12 23:00:00,서울,9.3,0,1.2,67.0
86490,87023.4,58851.56667,28186.875,47.93728333,2020-11-13 00:00:00,서울,9.3,0,0.0,69.0
86491,87129.05,57229.89167,29914.8,52.2726,2020-11-13 01:00:00,서울,9.3,0,0.3,71.0
86492,87199.70833,56799.46667,30417.5,53.55424167,2020-11-13 02:00:00,서울,9.2,0,1.1,73.0
86493,87194.3,56534.025,30675.0,54.26020833,2020-11-13 03:00:00,서울,9.5,0,1.9,72.0
86494,87179.99167,57157.575,30041.64167,52.56930833,2020-11-13 04:00:00,서울,9.4,0,1.1,69.0
86495,87110.4,58858.29167,28300.4,48.10204167,2020-11-13 05:00:00,서울,9.1,0,0.7,69.0
86496,87090.59167,61356.58333,25749.50833,41.97988333,2020-11-13 06:00:00,서울,8.6,0,1.1,73.0
86497,86808.59167,63845.18333,23013.325,36.072525,2020-11-13 07:00:00,서울,8.7,0,1.7,73.0
86498,86874.3,67647.43333,19233.49167,28.44805,2020-11-13 08:00:00,서울,9.3,0,1.7,72.0
86499,87324.39167,67209.775,20134.58333,29.96699167,2020-11-13 09:00:00,서울,10.1,0,2.1,69.0
86500,87544.11667,65486.33333,22081.50833,33.724275,2020-11-13 10:00:00,서울,11.1,0,2.2,66.0
86501,87216.89167,63196.56667,24033.24167,38.06559167,2020-11-13 11:00:00,서울,12.3,0,0.9,65.0
86502,87201.45833,60411.28333,26812.35833,44.38605,2020-11-13 12:00:00,서울,15.1,0,2.2,64.0
86503,87201.80833,61930.375,25303.69167,40.878375,2020-11-13 13:00:00,서울,16.1,0,2.7,64.0
86504,87138.9,62855.01667,24330.3,38.71235,2020-11-13 14:00:00,서울,17.3,0,2.5,59.0
86505,86900.5,64897.925,22023.14167,33.96745,2020-11-13 15:00:00,서울,17.3,0,2.3,55.0
86506,86549.08333,67277.34167,19302.39167,28.69701667,2020-11-13 16:00:00,서울,17.2,0,2.2,49.0
86507,86377.69167,67081.38333,19317.975,28.80255833,2020-11-13 17:00:00,서울,15.8,0,2.7,60.0
86508,86895.34167,66804.63333,20104.21667,30.09740833,2020-11-13 18:00:00,서울,14.5,0,1.5,67.0
86509,88087.225,65544.09167,22564.65833,34.431875,2020-11-13 19:00:00,서울,13.2,0,1.1,75.0
86510,88110.8,64326.175,23784.4,36.977975,2020-11-13 20:00:00,서울,12.7,0,1.2,81.0
86511,87928.56667,63002.8,24968.96667,39.63635833,2020-11-13 21:00:00,서울,12.1,0,2.1,85.0
86512,87589.4,61639.06667,25978.2,42.14756667,2020-11-13 22:00:00,서울,11.3,0,1.7,87.0
86513,87434.26667,61851.51667,25583.125,41.37936667,2020-11-13 23:00:00,서울,10.8,0,1.6,89.0
86514,87100.43333,58419.325,28697.05833,49.17265833,2020-11-14 00:00:00,서울,10.0,0,1.3,87.0
86515,87224.48333,56677.175,30555.38333,53.91395,2020-11-14 01:00:00,서울,9.4,0,1.2,85.0
86516,87338.675,56121.43333,31222.80833,55.64098333,2020-11-14 02:00:00,서울,9.1,0,1.1,86.0
86517,87566.76667,55555.30833,32018.425,57.6358,2020-11-14 03:00:00,서울,8.6,0,2.1,88.0
86518,87965.4,55734.7,32224.90833,57.819675,2020-11-14 04:00:00,서울,8.4,0,1.3,89.0
86519,87832.78333,56362.225,31505.24167,55.89849167,2020-11-14 05:00:00,서울,7.7,0,1.9,90.0
86520,86219.51667,56573.43333,29679.675,52.46538333,2020-11-14 06:00:00,서울,7.5,0,1.8,91.0
86521,85891.94167,57257.00833,28679.90833,50.09265833,2020-11-14 07:00:00,서울,7.0,0,2.1,92.0
86522,85843.65,58023.71667,27825.96667,47.96068333,2020-11-14 08:00:00,서울,7.0,0,1.8,93.0
86523,86021.225,56177.65833,29850.38333,53.14918333,2020-11-14 09:00:00,서울,8.5,0,1.5,86.0
86524,86211.15,54942.51667,31279.50833,56.93820833,2020-11-14 10:00:00,서울,11.4,0,1.8,73.0
86525,85892.29167,53108.575,32792.40833,61.76311667,2020-11-14 11:00:00,서울,13.7,0,2.3,63.0
86526,85785.98333,52105.85,33694.08333,64.66811667,2020-11-14 12:00:00,서울,16.1,0,1.7,56.0
86527,85806.425,52723.4,33103.1,62.78830833,2020-11-14 13:00:00,서울,17.2,0,2.7,50.0
86528,85773.14167,53286.09167,32494.90833,60.98875,2020-11-14 14:00:00,서울,18.6,0,1.8,44.0
86529,85448.9,55290.03333,30186.79167,54.6347,2020-11-14 15:00:00,서울,19.3,0,1.8,40.0
86530,85055.86667,57148.70833,27914.81667,48.85294167,2020-11-14 16:00:00,서울,18.1,0,1.0,41.0
86531,84973.85,58165.50833,26825.99167,46.133425,2020-11-14 17:00:00,서울,16.8,0,1.3,44.0
86532,85441.06667,58907.425,26539.325,45.053175,2020-11-14 18:00:00,서울,15.8,0,0.9,47.0
86533,85685.775,58525.39167,27166.70833,46.41950833,2020-11-14 19:00:00,서울,14.5,0,2.0,53.0
86534,85626.76667,58111.50833,27533.99167,47.38430833,2020-11-14 20:00:00,서울,13.8,0,1.2,56.0
86535,86885.89167,57451.55833,29500.78333,51.35125,2020-11-14 21:00:00,서울,12.8,0,1.8,60.0
86536,87118.325,57106.75833,30029.44167,52.588325,2020-11-14 22:00:00,서울,12.0,0,0.4,66.0
86537,87059.875,57176.93333,29903.91667,52.31899167,2020-11-14 23:00:00,서울,11.7,0,0.9,68.0
86538,86958.89167,54141.75833,32815.31667,60.6445,2020-11-15 00:00:00,서울,11.2,0,0.7,67.0
86539,87078.7,52704.59167,34376.64167,65.233875,2020-11-15 01:00:00,서울,10.6,0,1.6,68.0
86540,86274.25,51676.775,34613.3,66.98598333,2020-11-15 02:00:00,서울,10.3,0,0.8,71.0
86541,86264.93333,51095.5,35190.51667,68.874025,2020-11-15 03:00:00,서울,9.5,0,1.9,74.0
86542,86310.8,51171.96667,35146.64167,68.68441667,2020-11-15 04:00:00,서울,9.0,0,1.5,77.0
86543,86222.43333,51257.06667,34971.78333,68.23765833,2020-11-15 05:00:00,서울,8.7,0,1.4,78.0
86544,86272.975,52232.01667,34040.48333,65.174925,2020-11-15 06:00:00,서울,8.5,0,0.7,79.0
86545,86178.5,52025.2,34161.64167,65.67194167,2020-11-15 07:00:00,서울,8.3,0,1.2,80.0
86546,85167.78333,50943.575,34235.63333,67.2194,2020-11-15 08:00:00,서울,8.5,0,1.4,80.0
86547,84531.76667,49294.825,35262.64167,71.53638333,2020-11-15 09:00:00,서울,9.4,0,1.4,78.0
86548,84810.40833,48988.5,35821.94167,73.12901667,2020-11-15 10:00:00,서울,12.2,0,1.0,72.0
86549,84628.84167,48579.06667,36069.76667,74.25290833,2020-11-15 11:00:00,서울,14.5,0,2.2,66.0
86550,84765.95,48461.70833,36318.95833,74.94475833,2020-11-15 12:00:00,서울,14.1,0,3.2,71.0
86551,84866.425,49214.7,35665.69167,72.4741,2020-11-15 13:00:00,서울,14.0,0,3.7,71.0
86552,84575.63333,49989.4,34605.55,69.23649167,2020-11-15 14:00:00,서울,14.7,0,2.2,68.0
86553,84435.08333,51815.275,32678.975,63.10585833,2020-11-15 15:00:00,서울,14.7,0,2.7,65.0
86554,84023.59167,54036.1,30006.5,55.54986667,2020-11-15 16:00:00,서울,14.7,0,2.1,63.0
86555,84059.98333,55974.16667,28093.64167,50.23468333,2020-11-15 17:00:00,서울,13.7,0,2.0,65.0
86556,84581.45833,57642.41667,26950.39167,46.755425,2020-11-15 18:00:00,서울,12.5,0,1.4,69.0
86557,84826.11667,57444.325,27451.96667,47.7902,2020-11-15 19:00:00,서울,11.8,0,1.3,75.0
86558,84827.06667,57253.83333,27586.89167,48.18513333,2020-11-15 20:00:00,서울,10.9,0,1.7,77.0
86559,87167.50833,56602.08333,30604.98333,54.07240833,2020-11-15 21:00:00,서울,10.3,0,1.6,80.0
86560,87626.95,56245.75,31418.41667,55.8661,2020-11-15 22:00:00,서울,9.8,0,1.7,80.0
86561,87062.325,55513.61667,31562.00833,56.88261667,2020-11-15 23:00:00,서울,9.6,0,2.2,83.0
86562,85409.925,52520.15833,32913.74167,62.69291667,2020-11-16 00:00:00,서울,9.4,0,1.5,84.0
86563,85379.25833,51461.375,33918.50833,65.91493333,2020-11-16 01:00:00,서울,9.0,0,0.4,84.0
86564,85679.34167,50751.64167,34943.74167,68.856325,2020-11-16 02:00:00,서울,8.8,0,1.4,86.0
86565,85807.26667,50621.69167,35192.35833,69.52218333,2020-11-16 03:00:00,서울,8.6,0,0.2,87.0
86566,85843.45833,51314.55833,34548.79167,67.33765833,2020-11-16 04:00:00,서울,8.5,0,0.6,88.0
86567,85859.16667,53444.84167,32431.525,60.7182,2020-11-16 05:00:00,서울,8.2,0,0.6,88.0
86568,84274.11667,56848.075,27464.03333,48.39310833,2020-11-16 06:00:00,서울,8.2,0,1.1,89.0
86569,83757.51667,61233.39167,22554.39167,36.918875,2020-11-16 07:00:00,서울,7.8,0,1.4,90.0
86570,82987.025,66878.5,16150.21667,24.19296667,2020-11-16 08:00:00,서울,7.5,0,1.8,91.0
86571,82305.70833,67046.63333,15311.025,22.8417,2020-11-16 09:00:00,서울,8.5,0,1.1,91.0
86572,82439.43333,65412.41667,17037.8,26.05049167,2020-11-16 10:00:00,서울,10.5,0,0.9,84.0
86573,82096.28333,63075.79167,19031.075,30.20945833,2020-11-16 11:00:00,서울,13.2,0,1.7,71.0
86574,81901.225,60594.60833,21334.35833,35.21109167,2020-11-16 12:00:00,서울,15.5,0,2.4,61.0
86575,83071.55,62752.96667,20344.04167,32.436875,2020-11-16 13:00:00,서울,17.1,0,2.2,54.0
86576,83358.15,64494.01667,18889.76667,29.29300833,2020-11-16 14:00:00,서울,17.5,0,2.2,51.0
86577,83299.39167,66166.66667,17149.925,25.93660833,2020-11-16 15:00:00,서울,18.2,0,1.7,46.0
86578,83247.01667,68190.15833,15078.925,22.11708333,2020-11-16 16:00:00,서울,18.2,0,1.1,46.0
86579,83897.05,67936.68333,15971.98333,23.51486667,2020-11-16 17:00:00,서울,17.0,0,1.5,48.0
86580,84960.95833,67759.40833,17202.425,25.39239167,2020-11-16 18:00:00,서울,15.3,0,1.2,57.0
86581,86162.13333,66408.74167,19782.41667,29.7958,2020-11-16 19:00:00,서울,14.1,0,1.4,64.0
86582,86101.81667,64971.13333,21141.125,32.54556667,2020-11-16 20:00:00,서울,13.4,0,2.0,63.0
86583,87188.55,63241.56667,24005.45,37.96666667,2020-11-16 21:00:00,서울,12.5,0,2.7,65.0
86584,87079.475,61525.99167,25566.05833,41.55920833,2020-11-16 22:00:00,서울,12.7,0,3.3,63.0
86585,86776.21667,61877.53333,24925.725,40.30155833,2020-11-16 23:00:00,서울,12.7,0,3.8,64.0
86586,86167.73333,58290.4,27900.375,47.91309167,2020-11-17 00:00:00,서울,12.5,0,3.6,65.0
86587,86028.525,56056.13333,29984.98333,53.49641667,2020-11-17 01:00:00,서울,12.5,0,4.2,67.0
86588,86283.68333,56170.48333,30122.55,53.63354167,2020-11-17 02:00:00,서울,12.3,0,4.3,68.0
86589,87387.26667,56631.21667,30773.53333,54.34271667,2020-11-17 03:00:00,서울,12.3,0,3.7,68.0
86590,87468.025,57291.86667,30196.79167,52.70935,2020-11-17 04:00:00,서울,11.9,0,2.7,70.0
86591,87463.95,58344.01667,29153.54167,49.97515,2020-11-17 05:00:00,서울,11.8,0,2.7,73.0
86592,87411.525,60492.875,26941.075,44.562475,2020-11-17 06:00:00,서울,12.2,0,2.6,71.0
86593,86954.325,63607.55,23350.7,36.75185833,2020-11-17 07:00:00,서울,12.5,0,2.0,72.0
86594,86579.25,67843.46667,18742.19167,27.66203333,2020-11-17 08:00:00,서울,13.0,0,2.7,71.0
86595,86528.96667,68149.91667,18397.39167,26.9976,2020-11-17 09:00:00,서울,13.7,0,2.3,70.0
86596,86737.74167,67029.775,19715.78333,29.41524167,2020-11-17 10:00:00,서울,15.1,0,3.2,66.0
86597,86475.525,65902.36667,20585.43333,31.25674167,2020-11-17 11:00:00,서울,16.7,0,2.4,61.0
86598,86061.11667,63216.525,22882.325,36.202175,2020-11-17 12:00:00,서울,17.9,0,2.9,58.0
86599,86087.31667,66438.01667,19683.975,29.65106667,2020-11-17 13:00:00,서울,18.1,0,2.5,57.0
86600,86039.19167,68104.49167,17966.11667,26.38121667,2020-11-17 14:00:00,서울,19.6,0,1.9,54.0
86601,85938.23333,68252.16667,17707.75833,25.949125,2020-11-17 15:00:00,서울,19.3,0,1.2,55.0
86602,85894.3,69037.26667,16864.35833,24.42909167,2020-11-17 16:00:00,서울,19.3,0,2.4,60.0
86603,86023.55,68718.55,17332.23333,25.22428333,2020-11-17 17:00:00,서울,18.9,0,2.2,64.0
86604,86357.45833,68139.41667,18238.50833,26.76729167,2020-11-17 18:00:00,서울,18.4,0.0,0.4,65.0
86605,86355.85,66849.45,19544.24167,29.24223333,2020-11-17 19:00:00,서울,17.7,0,1.4,73.0
86606,86212.3,65430.03333,20816.86667,31.82353333,2020-11-17 20:00:00,서울,17.5,0,0.5,74.0
86607,86396.89167,63494.68333,22908.1,36.08533333,2020-11-17 21:00:00,서울,16.7,0.1,1.8,75.0
86608,86644.55833,61693.375,24971.16667,40.48326667,2020-11-17 22:00:00,서울,16.5,0,2.7,76.0
86609,86666.45,61769.65833,24914.40833,40.35233333,2020-11-17 23:00:00,서울,16.5,0,1.9,73.0
86610,86445.775,57813.075,28630.91667,49.57803333,2020-11-18 00:00:00,서울,16.5,0,2.6,78.0
86611,86505.825,55825.64167,30685.725,54.96835833,2020-11-18 01:00:00,서울,16.0,0,2.1,83.0
86612,86500.35,55762.46667,30741.7,55.13190833,2020-11-18 02:00:00,서울,15.0,0,2.8,93.0
86613,86588.29167,55574.925,31017.64167,55.81344167,2020-11-18 03:00:00,서울,14.8,5.9,2.0,96.0
86614,86829.875,56040.45833,30806.1,54.9745,2020-11-18 04:00:00,서울,15.0,0,2.6,95.0
86615,86888.99167,57619.28333,29306.61667,50.8783,2020-11-18 05:00:00,서울,15.1,0,1.8,97.0
86616,86831.05833,59813.075,27047.01667,45.23613333,2020-11-18 06:00:00,서울,15.1,0.3,2.0,96.0
86617,86945.50833,62932.525,24034.14167,38.207575,2020-11-18 07:00:00,서울,15.2,0,2.6,96.0
86618,87077.075,66935.075,20160.99167,30.16075,2020-11-18 08:00:00,서울,15.4,0,2.4,96.0
86619,87096.05,67861.48333,19248.99167,28.36684167,2020-11-18 09:00:00,서울,15.9,0.1,2.7,95.0
86620,87182.65,67404.48333,19793.28333,29.36563333,2020-11-18 10:00:00,서울,16.5,0,2.7,92.0
86621,86897.475,66439.46667,20467.6,30.82859167,2020-11-18 11:00:00,서울,17.1,0,3.3,89.0
86622,86752.825,64685.80833,22111.775,34.18751667,2020-11-18 12:00:00,서울,17.5,0,3.5,87.0
86623,86531.33333,67135.84167,19418.93333,28.951125,2020-11-18 13:00:00,서울,17.9,0,2.5,82.0
86624,86329.64167,68569.425,17792.40833,25.94873333,2020-11-18 14:00:00,서울,18.4,0,2.6,80.0
86625,86309.14167,68791.90833,17532.075,25.48788333,2020-11-18 15:00:00,서울,18.6,0.0,2.7,77.0
86626,86374.45833,69554.21667,16835.46667,24.2057,2020-11-18 16:00:00,서울,17.7,0,2.1,88.0
86627,87504.08333,68478.975,19026.36667,27.785075,2020-11-18 17:00:00,서울,17.1,0,2.7,93.0
86628,88369.31667,67675.825,20714.46667,30.61035,2020-11-18 18:00:00,서울,16.8,3.6,3.1,93.0
86629,88232.98333,66262.9,22000.26667,33.20804167,2020-11-18 19:00:00,서울,16.8,0,2.9,93.0
