날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-03-11,61942,59438,58266,57951,58365,60006,62874,66019,69154,68595,67463,65311,61234,62959,63722,64530,66664,68177,69189,69069,67071,65541,65050,65799
2020-03-12,62174,59810,58601,58049,58656,60238,62889,65891,69187,68623,67352,65159,60842,62150,62827,63771,66213,67635,68730,68485,66259,64753,64242,65091
2020-03-13,61593,58942,57396,56813,57236,58596,60974,64496,69141,68878,67413,65091,60755,62450,63625,64682,66249,66972,67651,67530,65793,64387,63958,64847
2020-03-14,61420,58915,57517,56901,57174,58215,59295,59178,57889,55759,55433,53837,51308,51857,52325,53256,55251,57002,59420,60529,59532,58911,59136,60149
2020-03-15,57060,54463,53029,52618,52845,53584,54005,53015,50891,49256,49662,49133,48798,49093,49481,50250,52595,55557,58546,59745,59291,58632,58978,59227
2020-03-16,56272,54027,52902,52714,53510,55746,59289,63586,68109,68614,67547,65406,61023,62826,63862,64810,67173,68355,69166,69112,66962,65066,64501,64580
2020-03-17,60790,58290,57103,56625,57240,58632,61009,64547,69446,70633,70478,68927,65148,66410,66107,65724,66786,67325,67992,67923,65841,64205,63570,63857
2020-03-18,59953,57559,56435,56151,56655,58221,60797,63921,67700,66938,64925,62628,58234,59925,60737,61520,63876,64487,65389,66058,64728,63185,62432,62976
2020-03-19,59394,56903,55598,55300,55824,57086,59458,62319,67098,68829,67326,64509,60331,61738,62352,62758,64989,66209,67413,67466,65345,63679,63033,63801
2020-03-20,59996,57492,56182,55921,56439,58086,60748,63005,65269,64551,63306,61305,57479,59267,60204,61003,63121,63847,64724,65121,63397,62154,61561,62356
2020-03-21,58825,56266,54932,54386,54576,55452,56082,56096,55813,54138,53305,51579,49359,50118,50578,51648,53338,54238,56248,57306,56683,56061,55975,56548
2020-03-22,53379,51028,49661,49027,49439,50446,50840,50219,48535,46743,46412,45028,44173,44345,44785,46108,48519,51529,54563,56264,56069,55618,55639,55043
2020-03-23,51887,49919,49030,48934,49904,52033,55436,59013,63015,63075,61943,60213,56549,58543,59492,60419,62640,63792,64881,65294,63590,62237,61438,61406
2020-03-24,57527,55301,54404,53969,54682,56356,58873,61397,64195,63680,62260,59983,56323,58353,59380,60352,62443,63528,64756,65456,63697,62323,61557,61391
2020-03-25,57848,55610,54543,54369,55072,56667,59043,61226,64031,63474,62111,60150,56641,58463,59699,60900,62966,63657,64136,64440,63043,61792,60816,60588
2020-03-26,56763,54712,53816,53340,53925,55348,57679,60912,65336,65924,65546,64965,62575,65363,66448,66418,66984,66107,65598,65073,62991,61498,60582,60541
2020-03-27,56883,54588,53440,53064,53363,54868,56788,60475,66010,67487,67083,66156,62501,63264,62745,62024,62690,62901,63498,63964,62321,61047,60299,60454
2020-03-28,56910,54483,53133,52603,52758,53847,54646,54742,55545,54904,54941,54712,52527,52754,52571,52803,53575,54406,56349,57706,57141,56487,56430,56797
2020-03-29,53705,51374,50185,49660,49932,50846,51032,49605,46920,45357,45789,45412,44813,45012,45632,47753,50050,51961,54357,56117,55702,55230,55185,54615
2020-03-30,51549,49468,48479,48397,49190,51165,54208,57747,61694,62068,60975,59488,55868,57678,58666,59368,61497,62565,63615,64310,62460,61096,60255,60633
2020-03-31,56996,54942,53833,53650,54274,55865,58182,60176,62353,61846,60366,58683,55482,57463,58607,59825,61958,62832,63528,64045,62357,60863,59921,60206
2020-04-01,56621,54413,53433,53144,53753,54980,57392,60769,65114,65397,64143,61552,57316,58822,59709,60492,62431,62782,63483,64500,63282,61972,61170,61611
2020-04-02,58077,55914,54580,54360,54813,56510,58735,60559,63166,62670,61675,60097,56414,58248,59371,60434,62608,63037,63910,64793,63196,61668,60899,61453
2020-04-03,57838,55503,54487,54214,54839,56305,58497,60242,62436,61807,60478,58497,55314,57056,57878,59032,60984,61639,62347,63334,61960,60917,60188,60698
2020-04-04,57117,54735,53595,53161,53339,54110,54543,53756,53005,51668,51144,49354,47152,47620,48061,48879,50570,52429,54914,56817,56493,55821,55729,56713
2020-04-05,53604,51258,50062,49640,50070,51030,51314,49445,46599,44929,45140,44144,43367,43451,44069,45484,47799,51102,54221,56568,56228,55449,55402,54834
2020-04-06,51634,49416,48558,48474,49407,51485,54734,57661,61595,62109,61163,59374,55977,58046,59318,60893,63043,63371,63937,64714,62927,61466,60473,60345
2020-04-07,56622,54568,53693,53275,53816,55285,57504,59784,62977,62957,61670,59688,56277,58215,59476,60362,62229,62591,63309,64082,62752,61267,60374,60063
2020-04-08,56319,54298,53494,53141,53827,55332,57455,59400,62290,62080,61022,59335,56013,57851,58858,59754,61714,62310,62999,64227,63247,61874,61108,60959
2020-04-09,57313,55064,54065,53697,54111,55763,57903,59892,62900,62745,61466,59731,56328,58239,59343,60603,62492,63013,63763,64862,63433,61931,61051,60729
2020-04-10,56997,54681,53579,53065,53602,55073,57310,59551,62758,63127,62393,61115,58280,60334,61181,61682,62816,62471,62495,63376,62039,60691,59900,59928
2020-04-11,56450,54042,52807,52417,52699,53481,53980,53820,54189,53543,53395,53057,51592,52537,52977,53233,53802,53929,55385,56756,56403,55876,55508,56266
2020-04-12,53429,51144,49767,49300,49546,50355,50646,49716,48219,47673,48408,48162,48094,48673,49203,49819,51005,52424,54425,56211,56101,55615,55371,55033
2020-04-13,51933,49885,48892,48864,49689,51568,54468,57782,62358,63073,62212,60798,57349,58833,59143,59744,61759,62394,63290,64411,63043,61644,60791,61158
2020-04-14,57538,55495,54517,54081,54660,56145,57984,59394,61903,61230,59991,58014,54754,56606,57673,58546,60743,61242,61783,62808,61616,60246,59655,60026
2020-04-15,56372,54172,53003,52555,52963,53911,54650,54333,54437,54469,54737,53431,51089,52474,53302,53882,54996,56122,57770,59614,59105,57827,57379,56507
2020-04-16,53169,51246,50387,50238,50911,52548,54841,57018,60607,60625,59482,57748,54725,56684,57862,58934,60909,61526,62174,63018,61590,60303,59033,59048
2020-04-17,55426,53302,52251,51989,52498,53921,56157,59772,65109,66699,65720,64452,61142,63083,63634,63061,63306,62237,61659,62067,61116,59796,58927,59319
2020-04-18,55711,53324,52030,51399,51709,52355,53022,52531,52145,50614,50073,49017,47377,47902,48017,48427,49680,51043,52903,54840,54901,54316,54061,54440
2020-04-19,51412,49116,47772,47231,47619,48244,48620,48331,48588,49206,50244,50503,50674,51259,51901,52443,53268,54301,55220,56027,55659,54859,54530,53988
2020-04-20,50811,48694,47796,47543,48091,50040,53052,56552,61375,62839,62421,61080,58630,61847,63797,64476,64906,63627,63198,63488,62025,60562,59621,59927
2020-04-21,56473,54423,53242,52647,53311,54665,56543,58267,61245,61339,60585,59161,55666,57578,58448,59350,61648,62458,63191,64403,63265,61621,60653,61065
2020-04-22,57253,54955,53947,53588,54114,55263,57041,58677,61792,62290,61699,60806,57904,60109,61373,62225,63857,63461,63493,63868,62514,61246,60608,61077
2020-04-23,57560,55162,53963,53555,54084,55479,57311,59150,62718,63255,61981,59822,56327,58191,59123,59861,61729,62261,62888,64118,63127,61790,61004,60956
2020-04-24,57171,54931,53859,53611,54240,55569,57264,58351,61035,60844,59832,58281,55300,57017,57797,58502,60152,60513,61029,62099,61553,60268,59452,59820
2020-04-25,56341,53808,52503,51921,52239,52775,52699,51574,50930,49618,49588,48573,46822,47456,48033,49110,50589,51498,53045,54861,54989,54480,54169,54692
2020-04-26,51590,49241,48001,47577,47923,48526,48548,46699,44991,43862,44437,43481,42793,43004,43623,45080,47288,49771,52281,54366,54785,54292,53958,53286
2020-04-27,49969,48001,47092,46965,47738,49571,52112,54463,58287,58783,58908,58402,55916,57851,58683,59134,60769,60890,61384,62669,61452,59909,58876,58805
2020-04-28,55101,53121,52234,51902,52456,53706,55430,56782,59474,59168,58252,56695,53588,55683,56600,57581,59576,60157,60618,61242,60464,59177,58134,58112
2020-04-29,54737,52574,51578,51265,51823,52865,54553,55920,58462,58150,57356,55870,53003,54666,55521,56342,58096,58404,58435,59574,59216,58076,57054,57137
2020-04-30,53556,51379,50184,49582,49930,50450,50817,49804,49495,49212,49664,48619,46799,48401,49207,50328,52062,52881,54099,55828,55855,55141,54373,53522
2020-05-01,50008,47993,46956,46581,46670,47082,47752,47699,47827,47011,46240,45277,44750,44920,45654,46633,48795,50544,51914,53376,53435,52510,51476,51381
2020-05-02,48672,46535,45412,44975,45147,45634,46577,46831,47170,47012,47855,47745,47455,48032,48651,49061,49802,50380,51401,52776,52665,51786,50881,51051
2020-05-03,48129,46127,44976,44468,44498,44907,45795,46429,47086,47301,47714,47272,47267,47730,48192,48830,49548,50821,52316,53858,53877,52901,52024,50546
2020-05-04,47519,45609,44733,44439,44887,45933,47984,50191,52793,52694,53157,52314,50688,52162,52994,53882,55671,56557,56449,57080,56424,55008,53664,53087
2020-05-05,49834,48095,46965,46323,46571,47196,48078,48683,50126,51171,52775,53472,53393,54656,55124,54675,54007,53789,54533,56076,56310,55310,54180,52880
2020-05-06,49530,47903,46970,46611,47053,48258,50700,53347,56627,57309,57263,56457,54131,56581,58086,59244,61074,61151,60959,61479,60846,59295,57452,56967
2020-05-07,53532,51626,50575,50260,50501,51268,53117,54751,57598,57886,57979,57171,54843,57036,58742,59904,61485,61594,61558,62127,61322,59710,58003,57009
2020-05-08,53394,51496,50433,49908,50165,51041,52571,54005,56780,57518,57694,57266,55413,58488,60116,61246,62506,61324,60174,60171,59474,58164,56881,56628
2020-05-09,53332,51166,50111,49608,49578,49623,50748,51903,53709,54633,55435,55520,54173,54863,54776,54311,53808,53568,53985,54608,54497,53414,52643,52813
2020-05-10,49907,47681,46456,45849,45955,46332,47130,47415,47835,48212,49079,49149,48497,48497,48536,48628,49244,50488,52265,54106,54608,53871,52886,51513
2020-05-11,48538,46675,45813,45695,46232,47528,49952,52700,56593,57339,57164,56476,54071,56520,58227,59482,61211,61091,61075,61467,60790,59139,57257,56797
2020-05-12,53357,51603,50551,50020,50265,51238,53145,55041,58193,58710,59122,58513,56126,58181,59073,59534,61016,60927,61060,61820,61244,59741,57909,57500
2020-05-13,53906,52072,51026,50566,50839,51811,53581,54886,57476,57685,57527,56375,53713,55985,57266,58442,60358,60725,60552,61203,60661,59391,57868,57193
2020-05-14,53825,51945,50865,50367,50655,51465,53189,55205,58410,58630,58682,58205,56260,58350,59661,60555,62498,62056,61610,62033,61151,59322,57541,57062
2020-05-15,53404,51292,50218,49860,50078,50849,53347,56932,61908,64369,64508,64207,61886,63578,64092,63815,63824,62291,61077,60669,59898,58313,56883,56640
2020-05-16,53353,51179,49929,49407,49352,49570,50544,51131,52399,52220,52413,51990,50406,51048,51592,51939,52179,52091,53012,54363,54733,53685,52733,52629
2020-05-17,49603,47507,46313,45665,45682,46011,46772,46656,46459,45870,45786,45052,44773,45257,45944,47279,49258,51185,53098,54805,55310,54232,53164,51624
2020-05-18,48584,46710,45846,45610,45952,47224,50049,54009,59264,61289,61697,61112,58283,60482,62244,64131,65700,64514,63074,62549,61401,59461,57480,56290
2020-05-19,52734,50969,49892,49318,49674,50374,52661,55775,61085,63282,63817,62329,59407,61040,61440,61523,61707,61362,61301,61715,61174,59469,57749,56678
2020-05-20,53049,51186,50018,49597,50040,50883,52860,55219,58588,58815,58187,57079,54572,57132,58601,59519,60959,60573,60579,61065,60808,59475,57954,56755
2020-05-21,53080,51055,49904,49320,49532,50339,52162,54056,57211,57829,57774,57449,54942,56886,57818,58439,60288,60404,60672,61329,60832,59154,57319,56289
2020-05-22,52685,50754,49665,49153,49274,50156,51803,54099,57692,58564,58465,57233,54798,56733,58337,59383,61067,60573,59774,60159,59993,58328,56594,55683
2020-05-23,52157,50234,49187,48475,48421,48632,48863,48645,49082,48815,49367,48803,47471,48339,48981,49754,51066,51906,52991,54381,54830,53939,52766,52358
2020-05-24,49370,47471,46291,45817,45750,45939,46383,46411,46802,47519,48811,48373,47825,47921,48057,48059,48805,50376,52237,53861,54457,53498,52464,51032
2020-05-25,47940,46270,45250,44946,45503,46662,49562,53518,59206,61081,61128,60400,57818,59563,60372,61578,62174,61524,61242,61671,61120,59324,57275,56076
2020-05-26,52442,50703,49683,49165,49303,50080,52439,55550,60268,61557,61245,59533,56111,58141,59958,60893,62826,62836,62337,62200,61281,59299,57266,55957
2020-05-27,52335,50531,49614,49066,49347,50079,51898,54263,57740,58515,58636,57392,55020,57379,58639,59388,61063,61030,60780,61192,60947,59287,57158,55716
2020-05-28,52169,50190,49290,48911,49148,49958,51923,54338,57835,58816,58632,57700,55400,57870,59221,59709,61657,61697,61415,61643,61232,59204,57107,55950
2020-05-29,52353,50413,49445,49008,49175,49945,51808,53848,57014,57727,57969,57139,55153,57657,59273,60507,61765,61382,60555,60535,60047,58186,56234,55290
2020-05-30,51900,49929,48726,48073,47875,47810,48475,48586,49274,49246,50256,50098,49258,50391,50922,51428,52390,53021,53795,54617,54866,53327,51693,50712
2020-05-31,47941,46027,44995,44384,44316,44533,44944,44695,44534,44926,45960,45937,46388,47714,48616,49421,50170,51504,52778,53750,53975,52632,51067,49581
2020-06-01,46652,45058,44199,44058,44464,45866,48913,53192,57897,59299,59302,58426,56014,58240,59861,60863,62466,62505,62131,61968,61265,59173,56764,55258
2020-06-02,51863,50102,49167,48799,49006,49750,51803,54913,59274,60611,61345,61480,59808,61468,62019,62891,64274,63546,62953,62772,61849,59809,57609,56373
2020-06-03,52894,51059,50056,49657,50015,50733,53101,56720,61703,63760,63525,62465,59930,62507,63830,64703,66004,65768,64871,64671,63718,61474,58886,57264
2020-06-04,53638,51613,50674,50323,50440,51109,53349,56857,61531,63273,63572,62928,61172,63828,65576,66528,67908,67176,66165,66033,64812,62266,59725,57960
2020-06-05,54330,52186,51029,50363,50359,50985,53141,56769,61584,63289,63367,63070,61248,63576,65045,66015,67093,66105,64531,64193,63327,61016,58279,56909
2020-06-06,53320,50957,49643,48809,48542,48452,49140,49705,50901,51352,52670,52504,51888,53350,54267,55405,56500,56730,57277,57780,57796,56263,54318,52608
2020-06-07,49331,47347,46006,45466,45273,45447,45940,46023,46031,46196,47187,46958,46861,47774,48858,50132,51863,53953,55362,56314,56738,55238,53237,51379
2020-06-08,48264,46586,45654,45240,45558,46665,49537,53635,59490,62661,63936,64298,62898,65823,67990,69359,70986,70288,68794,67609,66217,63413,60212,58020
2020-06-09,54168,52299,51232,50712,50664,51169,53383,57078,62697,65924,67309,67667,66092,69318,71211,72352,73065,72723,71065,69899,68183,65013,61794,59614
2020-06-10,55556,53257,51992,51169,51033,51680,53935,57825,63859,67494,69220,69696,68443,71606,73719,74936,75247,73003,70396,69281,67617,64758,61765,59803
2020-06-11,55932,53690,52530,51785,51638,52271,54853,59054,65322,68310,69315,69605,67655,70330,71583,72157,72458,71138,69447,68735,68345,65678,62451,59891
2020-06-12,55956,53618,52178,51538,51389,51976,54367,58632,65270,69035,70090,70746,69020,71156,71895,71779,71925,69868,67886,67041,66081,63509,60543,58630
2020-06-13,54806,52520,51128,50242,49798,49720,50588,51821,54041,55439,57088,57653,57386,58833,59253,59926,61220,61111,61590,61765,61343,59306,57091,55223
2020-06-14,51767,49476,48173,47304,46884,46922,47952,48964,50557,51925,53640,53487,53048,53082,53009,53124,54116,55908,57176,57891,58071,56476,54377,52185
2020-06-15,49044,46945,46070,45639,45871,46958,49702,54085,60354,63875,64470,64448,62758,65240,66752,67764,68945,68215,66851,66145,64943,62435,59565,57924
2020-06-16,54243,52329,51102,50439,50372,51022,53152,56774,62119,64463,65202,65129,63122,65854,67999,68988,70355,69603,68167,67579,66391,63611,60337,58519
2020-06-17,54710,52669,51567,50947,50844,51467,53907,57743,63817,67239,68307,68385,66327,68932,70708,71076,71113,69652,67604,66969,65802,63137,60244,58360
2020-06-18,54866,52957,51732,51084,51025,51656,54129,58589,64777,67473,67868,68006,65537,67350,68208,67993,68118,67238,65943,65487,64271,61758,59201,57763
2020-06-19,54107,52070,50897,50321,50254,50907,53408,56832,61653,63510,63610,63219,61922,64645,66097,66764,67881,67193,65777,65163,64383,61856,59204,57355
2020-06-20,53685,51579,50243,49523,49171,49097,49682,50569,52326,53451,54411,54818,54293,55094,55671,56121,57115,57588,58209,58578,58749,56911,54644,53145
2020-06-21,50010,47966,46662,45970,45760,45745,46111,46001,46195,46940,48796,49172,49822,50896,51924,53124,56011,56744,57461,58255,58769,57347,55044,52713
2020-06-22,49698,47621,46419,45923,45974,47141,50249,54959,61981,65779,67533,67927,66540,69464,71566,72658,74046,73693,72069,70906,69160,65996,62421,60067
2020-06-23,55846,53565,52399,51475,51420,51931,54218,58230,64381,67695,69180,69802,68733,71709,73334,74032,74580,73123,70936,70050,68663,65774,62453,60284
2020-06-24,56268,54111,52773,52021,51848,52496,55215,59985,66971,70287,71085,70831,68167,70156,70909,70492,70332,68538,66842,65967,64981,62519,60107,58603
2020-06-25,55052,53174,51912,51414,51360,51897,54561,59285,66084,69379,70197,70264,68161,69928,70436,69989,69935,68562,67126,66230,64844,62379,59822,58098
2020-06-26,54324,52457,51260,50622,50531,51127,53606,57629,62897,64597,64718,64015,62100,64293,65492,66096,67237,66324,65142,64700,64032,61673,58914,57262
2020-06-27,53586,51490,50141,49310,48865,48734,49411,50594,52885,54238,55808,55832,54518,55532,56238,56951,57647,57774,58472,59033,59168,57389,55056,53613
2020-06-28,50428,48370,47018,46230,45989,45920,46279,46588,46999,48004,49873,49992,50160,50974,51626,52573,54063,55764,57428,58282,58627,57102,54673,52696
2020-06-29,49439,47436,46230,45772,45909,46919,50122,55648,63651,68185,69492,69565,68063,70931,71580,71198,70989,69252,67181,65955,64534,61862,59081,57593
2020-06-30,54037,52224,51048,50419,50292,50792,53540,58107,63828,66498,66729,66505,64308,66166,67026,67080,67390,66273,64790,63969,63200,60647,58183,56638
2020-07-01,53029,51179,50030,49422,49508,50248,52816,56754,61963,64085,64652,63808,61956,64885,66172,66960,67510,66471,65263,65025,64361,62251,59647,58031
2020-07-02,54362,52337,51356,50797,50772,51453,53768,57392,62614,64967,65441,65414,63867,66914,68793,69405,70435,69438,68190,67497,66536,63887,60832,59200
2020-07-03,55569,53453,52158,51467,51429,52113,54597,58967,65012,67955,69006,69008,66719,69053,69956,69836,69710,67784,65805,64752,63894,61760,59253,57845
